Transaction_Value,No_Of_Monthly_Transactions,Age,Sex,High_Risk_Country,Vulnerable_Area,Intention_International_Payments,Intention_Cash_Deposits,High_Risk_Transaction,Average_Value_Per_Transaction,Transaction_Cash,Transaction_Wire,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
5032,9,82,1,0,0,0,0,0,559.1111111111111,0,1,0,0,0,1
4706,10,82,1,0,0,0,0,0,470.6,0,1,0,0,0,1
5092,12,82,1,0,0,0,0,0,424.3333333333333,0,1,0,0,0,1
5093,14,82,1,0,0,0,0,0,363.7857142857143,0,1,0,0,0,1
4757,10,82,1,0,0,0,0,0,475.7,0,1,0,0,0,1
5007,21,82,1,0,0,0,0,0,238.42857142857142,0,1,0,0,0,1
3608,12,82,1,0,0,0,0,0,300.6666666666667,0,1,0,0,0,1
4340,15,82,1,0,0,0,0,0,289.3333333333333,0,1,0,0,0,1
3232,19,82,1,0,0,0,0,0,170.10526315789474,0,1,0,0,0,1
7656,15,82,0,0,0,0,0,0,510.4,0,1,0,0,0,1
4029,12,82,0,0,0,0,0,0,335.75,0,1,0,0,0,1
7119,14,82,0,0,0,0,0,0,508.5,0,1,0,0,0,1
5657,7,82,0,0,0,0,0,0,808.1428571428571,0,1,0,0,0,1
5951,18,82,0,0,0,0,0,0,330.6111111111111,0,1,0,0,0,1
6511,23,82,0,0,0,0,0,0,283.0869565217391,0,1,0,0,0,1
3657,14,82,0,0,0,0,0,0,261.2142857142857,0,1,0,0,0,1
5491,12,82,0,0,0,0,0,0,457.5833333333333,0,1,0,0,0,1
5868,15,82,0,0,0,0,0,0,391.2,0,1,0,0,0,1
5061,7,82,0,0,0,0,0,0,723.0,0,1,0,0,0,1
7666,13,82,0,0,0,0,0,0,589.6923076923077,0,1,0,0,0,1
3496,11,82,0,0,0,0,0,0,317.8181818181818,0,1,0,0,0,1
7708,6,40,1,0,0,0,1,0,1284.6666666666667,0,1,0,1,0,0
6649,15,40,1,0,0,0,1,0,443.26666666666665,0,1,0,1,0,0
5448,13,40,1,0,0,0,1,0,419.0769230769231,0,1,0,1,0,0
6604,11,40,1,0,0,0,1,0,600.3636363636364,0,1,0,1,0,0
6770,15,40,1,0,0,0,1,0,451.3333333333333,0,1,0,1,0,0
6391,18,40,1,0,0,0,1,0,355.05555555555554,0,1,0,1,0,0
7249,13,40,1,0,0,0,1,0,557.6153846153846,0,1,0,1,0,0
7038,21,40,1,0,0,0,1,0,335.14285714285717,0,1,0,1,0,0
4925,13,40,1,0,0,0,1,0,378.84615384615387,0,1,0,1,0,0
5851,13,40,1,0,0,0,1,0,450.0769230769231,0,1,0,1,0,0
3980,11,43,0,0,0,0,0,0,361.8181818181818,0,1,0,1,0,0
3367,8,43,0,0,0,0,0,0,420.875,0,1,0,1,0,0
4123,14,43,0,0,0,0,0,0,294.5,0,1,0,1,0,0
5816,16,43,0,0,0,0,0,0,363.5,0,1,0,1,0,0
4615,10,43,0,0,0,0,0,0,461.5,0,1,0,1,0,0
7398,9,43,0,0,0,0,0,0,822.0,0,1,0,1,0,0
4968,14,43,0,0,0,0,0,0,354.85714285714283,0,1,0,1,0,0
3048,12,43,0,0,0,0,0,0,254.0,0,1,0,1,0,0
4356,15,43,0,0,0,0,0,0,290.4,0,1,0,1,0,0
6718,22,43,0,0,0,0,0,0,305.3636363636364,0,1,0,1,0,0
2226,15,43,0,0,0,0,0,0,148.4,0,1,0,1,0,0
5221,15,43,0,0,0,0,0,0,348.06666666666666,0,1,0,1,0,0
8339,13,27,1,1,0,1,0,1,641.4615384615385,0,1,0,1,0,0
7757,7,27,1,1,0,1,0,1,1108.142857142857,0,1,0,1,0,0
9000,15,27,1,1,0,1,0,1,600.0,0,1,0,1,0,0
2405,10,76,0,1,0,0,0,1,240.5,0,1,0,0,0,1
2072,20,76,0,1,0,0,0,1,103.6,0,1,0,0,0,1
2378,18,76,0,1,0,0,0,1,132.11111111111111,0,1,0,0,0,1
1995,10,76,0,1,0,0,0,1,199.5,0,1,0,0,0,1
2516,12,76,0,1,0,0,0,1,209.66666666666666,0,1,0,0,0,1
1649,6,76,0,1,0,0,0,1,274.8333333333333,0,1,0,0,0,1
1097,9,76,0,1,0,0,0,1,121.88888888888889,0,1,0,0,0,1
2096,13,76,0,1,0,0,0,1,161.23076923076923,0,1,0,0,0,1
1637,11,76,0,1,0,0,0,1,148.8181818181818,0,1,0,0,0,1
1904,17,76,0,1,0,0,0,1,112.0,0,1,0,0,0,1
3427,11,76,0,1,0,0,0,1,311.54545454545456,0,1,0,0,0,1
2926,15,76,0,1,0,0,0,1,195.06666666666666,0,1,0,0,0,1
1660,11,54,1,1,0,0,0,1,150.9090909090909,0,1,0,0,1,0
1783,11,54,1,1,0,0,0,1,162.0909090909091,0,1,0,0,1,0
1946,13,54,1,1,0,0,0,1,149.69230769230768,0,1,0,0,1,0
3648,8,54,1,1,0,0,0,1,456.0,0,1,0,0,1,0
4526,13,54,1,1,0,0,0,1,348.15384615384613,0,1,0,0,1,0
6265,14,54,1,1,0,0,0,1,447.5,0,1,0,0,1,0
3223,17,54,1,1,0,0,0,1,189.58823529411765,0,1,0,0,1,0
5610,20,54,1,1,0,0,0,1,280.5,0,1,0,0,1,0
3569,11,54,1,1,0,0,0,1,324.45454545454544,0,1,0,0,1,0
4926,15,54,1,1,0,0,0,1,328.4,0,1,0,0,1,0
1439,10,54,1,1,0,0,0,1,143.9,0,1,0,0,1,0
7188,10,54,1,0,0,1,0,0,718.8,0,1,0,0,1,0
7240,14,54,1,0,0,1,0,0,517.1428571428571,0,1,0,0,1,0
2962,10,54,1,0,0,1,0,0,296.2,0,1,0,0,1,0
5687,19,54,1,0,0,1,0,0,299.3157894736842,0,1,0,0,1,0
6619,10,54,1,0,0,1,0,0,661.9,0,1,0,0,1,0
6294,11,54,1,0,0,1,0,0,572.1818181818181,0,1,0,0,1,0
6239,20,54,1,0,0,1,0,0,311.95,0,1,0,0,1,0
7978,9,54,1,0,0,1,0,0,886.4444444444445,0,1,0,0,1,0
6064,14,54,1,0,0,1,0,0,433.14285714285717,0,1,0,0,1,0
7985,13,54,1,0,0,1,0,0,614.2307692307693,0,1,0,0,1,0
8736,19,54,1,0,0,1,0,0,459.7894736842105,0,1,0,0,1,0
7850,16,54,1,0,0,1,0,0,490.625,0,1,0,0,1,0
4280,17,51,1,1,0,1,0,1,251.76470588235293,0,1,0,0,1,0
2972,10,51,1,1,0,1,0,1,297.2,0,1,0,0,1,0
2712,14,51,1,1,0,1,0,1,193.71428571428572,0,1,0,0,1,0
3913,9,51,1,1,0,1,0,1,434.77777777777777,0,1,0,0,1,0
4141,12,51,1,1,0,1,0,1,345.0833333333333,0,1,0,0,1,0
2600,13,51,1,1,0,1,0,1,200.0,0,1,0,0,1,0
3355,12,51,1,1,0,1,0,1,279.5833333333333,0,1,0,0,1,0
3304,17,51,1,1,0,1,0,1,194.35294117647058,0,1,0,0,1,0
2928,13,51,1,1,0,1,0,1,225.23076923076923,0,1,0,0,1,0
3418,16,51,1,1,0,1,0,1,213.625,0,1,0,0,1,0
5167,10,51,1,1,0,1,0,1,516.7,0,1,0,0,1,0
4557,16,51,1,1,0,1,0,1,284.8125,0,1,0,0,1,0
6915,8,70,0,0,0,1,0,0,864.375,0,1,0,0,0,1
8680,15,70,0,0,0,1,0,0,578.6666666666666,0,1,0,0,0,1
3882,14,71,0,0,0,0,0,0,277.2857142857143,0,1,0,0,0,1
3727,15,71,0,0,0,0,0,0,248.46666666666667,0,1,0,0,0,1
3483,14,71,0,0,0,0,0,0,248.78571428571428,0,1,0,0,0,1
3012,11,71,0,0,0,0,0,0,273.8181818181818,0,1,0,0,0,1
3840,11,71,0,0,0,0,0,0,349.09090909090907,0,1,0,0,0,1
1927,10,71,0,0,0,0,0,0,192.7,0,1,0,0,0,1
2123,12,71,0,0,0,0,0,0,176.91666666666666,0,1,0,0,0,1
2657,13,71,0,0,0,0,0,0,204.3846153846154,0,1,0,0,0,1
2786,9,71,0,0,0,0,0,0,309.55555555555554,0,1,0,0,0,1
3847,11,71,0,0,0,0,0,0,349.72727272727275,0,1,0,0,0,1
2449,15,71,0,0,0,0,0,0,163.26666666666668,0,1,0,0,0,1
1940,10,71,0,0,0,0,0,0,194.0,0,1,0,0,0,1
8357,13,36,0,0,0,0,0,0,642.8461538461538,0,1,0,1,0,0
7890,16,36,0,0,0,0,0,0,493.125,0,1,0,1,0,0
4604,9,34,1,0,0,0,0,0,511.55555555555554,0,1,0,1,0,0
7711,14,34,1,0,0,0,0,0,550.7857142857143,0,1,0,1,0,0
8101,18,34,1,0,0,0,0,0,450.05555555555554,0,1,0,1,0,0
7029,10,34,1,0,0,0,0,0,702.9,0,1,0,1,0,0
7773,15,34,1,0,0,0,0,0,518.2,0,1,0,1,0,0
6390,15,57,0,0,0,1,0,0,426.0,0,1,0,0,1,0
5188,14,57,0,0,0,1,0,0,370.57142857142856,0,1,0,0,1,0
3756,11,57,0,0,0,1,0,0,341.45454545454544,0,1,0,0,1,0
4014,7,57,0,0,0,1,0,0,573.4285714285714,0,1,0,0,1,0
5050,14,57,0,0,0,1,0,0,360.7142857142857,0,1,0,0,1,0
4511,12,57,0,0,0,1,0,0,375.9166666666667,0,1,0,0,1,0
5026,11,57,0,0,0,1,0,0,456.90909090909093,0,1,0,0,1,0
5639,15,57,0,0,0,1,0,0,375.93333333333334,0,1,0,0,1,0
6821,9,57,0,0,0,1,0,0,757.8888888888889,0,1,0,0,1,0
8097,13,57,0,0,0,1,0,0,622.8461538461538,0,1,0,0,1,0
5502,13,57,0,0,0,1,0,0,423.2307692307692,0,1,0,0,1,0
4695,11,57,0,0,0,1,0,0,426.8181818181818,0,1,0,0,1,0
4604,12,46,1,1,0,0,0,1,383.6666666666667,0,1,0,0,1,0
7979,11,46,1,1,0,0,0,1,725.3636363636364,0,1,0,0,1,0
7101,10,46,1,1,0,0,0,1,710.1,0,1,0,0,1,0
8668,9,46,1,1,0,0,0,1,963.1111111111111,0,1,0,0,1,0
7345,12,46,1,1,0,0,0,1,612.0833333333334,0,1,0,0,1,0
6529,15,46,1,1,0,0,0,1,435.26666666666665,0,1,0,0,1,0
6403,12,46,1,1,0,0,0,1,533.5833333333334,0,1,0,0,1,0
5802,17,69,0,0,0,0,0,0,341.29411764705884,0,1,0,0,0,1
6256,12,69,0,0,0,0,0,0,521.3333333333334,0,1,0,0,0,1
4199,10,69,0,0,0,0,0,0,419.9,0,1,0,0,0,1
4590,9,69,0,0,0,0,0,0,510.0,0,1,0,0,0,1
8514,15,69,0,0,0,0,0,0,567.6,0,1,0,0,0,1
4709,19,69,0,0,0,0,0,0,247.8421052631579,0,1,0,0,0,1
3522,16,69,0,0,0,0,0,0,220.125,0,1,0,0,0,1
2602,9,69,0,0,0,0,0,0,289.1111111111111,0,1,0,0,0,1
4234,11,69,0,0,0,0,0,0,384.90909090909093,0,1,0,0,0,1
3361,12,69,0,0,0,0,0,0,280.0833333333333,0,1,0,0,0,1
3426,13,69,0,0,0,0,0,0,263.53846153846155,0,1,0,0,0,1
6280,13,69,0,0,0,0,0,0,483.0769230769231,0,1,0,0,0,1
5964,8,53,1,0,0,1,0,0,745.5,0,1,0,0,1,0
8242,13,53,1,0,0,1,0,0,634.0,0,1,0,0,1,0
1423,13,19,1,0,0,0,0,0,109.46153846153847,0,1,1,0,0,0
2943,8,19,1,0,0,0,0,0,367.875,0,1,1,0,0,0
1998,15,19,1,0,0,0,0,0,133.2,0,1,1,0,0,0
1934,8,19,1,0,0,0,0,0,241.75,0,1,1,0,0,0
3029,21,19,1,0,0,0,0,0,144.23809523809524,0,1,1,0,0,0
2436,10,19,1,0,0,0,0,0,243.6,0,1,1,0,0,0
2035,9,19,1,0,0,0,0,0,226.11111111111111,0,1,1,0,0,0
1520,4,19,1,0,0,0,0,0,380.0,0,1,1,0,0,0
3132,10,19,1,0,0,0,0,0,313.2,0,1,1,0,0,0
1855,11,19,1,0,0,0,0,0,168.63636363636363,0,1,1,0,0,0
2564,14,19,1,0,0,0,0,0,183.14285714285714,0,1,1,0,0,0
2496,13,19,1,0,0,0,0,0,192.0,0,1,1,0,0,0
8406,13,43,1,0,0,0,0,0,646.6153846153846,0,1,0,1,0,0
1416,6,43,1,0,0,0,0,0,236.0,0,1,0,1,0,0
6000,18,43,1,0,0,0,0,0,333.3333333333333,0,1,0,1,0,0
6375,12,43,1,0,0,0,0,0,531.25,0,1,0,1,0,0
5763,15,43,1,0,0,0,0,0,384.2,0,1,0,1,0,0
4295,11,43,1,0,0,0,0,0,390.45454545454544,0,1,0,1,0,0
5938,8,43,1,0,0,0,0,0,742.25,0,1,0,1,0,0
6833,7,43,1,0,0,0,0,0,976.1428571428571,0,1,0,1,0,0
4436,13,43,1,0,0,0,0,0,341.2307692307692,0,1,0,1,0,0
7092,16,43,1,0,0,0,0,0,443.25,0,1,0,1,0,0
5016,15,29,1,0,0,0,0,0,334.4,0,1,0,1,0,0
6061,10,29,1,0,0,0,0,0,606.1,0,1,0,1,0,0
5490,15,29,1,0,0,0,0,0,366.0,0,1,0,1,0,0
6034,13,29,1,0,0,0,0,0,464.15384615384613,0,1,0,1,0,0
4310,16,29,1,0,0,0,0,0,269.375,0,1,0,1,0,0
3724,16,29,1,0,0,0,0,0,232.75,0,1,0,1,0,0
2755,11,29,1,0,0,0,0,0,250.45454545454547,0,1,0,1,0,0
6550,15,29,1,0,0,0,0,0,436.6666666666667,0,1,0,1,0,0
5704,17,29,1,0,0,0,0,0,335.52941176470586,0,1,0,1,0,0
4426,11,29,1,0,0,0,0,0,402.3636363636364,0,1,0,1,0,0
3183,16,66,1,0,0,0,0,0,198.9375,0,1,0,0,0,1
4238,6,66,1,0,0,0,0,0,706.3333333333334,0,1,0,0,0,1
7228,20,66,1,0,0,0,0,0,361.4,0,1,0,0,0,1
3936,5,66,1,0,0,0,0,0,787.2,0,1,0,0,0,1
3043,8,66,1,0,0,0,0,0,380.375,0,1,0,0,0,1
4845,14,66,1,0,0,0,0,0,346.07142857142856,0,1,0,0,0,1
2214,10,66,1,0,0,0,0,0,221.4,0,1,0,0,0,1
2967,11,66,1,0,0,0,0,0,269.72727272727275,0,1,0,0,0,1
3199,11,66,1,0,0,0,0,0,290.8181818181818,0,1,0,0,0,1
3116,14,66,1,0,0,0,0,0,222.57142857142858,0,1,0,0,0,1
3888,7,66,1,0,0,0,0,0,555.4285714285714,0,1,0,0,0,1
3147,10,66,1,0,0,0,0,0,314.7,0,1,0,0,0,1
1910,17,60,0,0,0,0,0,0,112.3529411764706,0,1,0,0,1,0
1599,14,60,0,0,0,0,0,0,114.21428571428571,0,1,0,0,1,0
1914,11,60,0,0,0,0,0,0,174.0,0,1,0,0,1,0
1606,10,60,0,0,0,0,0,0,160.6,0,1,0,0,1,0
1278,8,60,0,0,0,0,0,0,159.75,0,1,0,0,1,0
1871,13,60,0,0,0,0,0,0,143.92307692307693,0,1,0,0,1,0
1711,20,60,0,0,0,0,0,0,85.55,0,1,0,0,1,0
754,12,60,0,0,0,0,0,0,62.833333333333336,0,1,0,0,1,0
1762,15,60,0,0,0,0,0,0,117.46666666666667,0,1,0,0,1,0
1351,9,60,0,0,0,0,0,0,150.11111111111111,0,1,0,0,1,0
3026,13,60,0,0,0,0,0,0,232.76923076923077,0,1,0,0,1,0
798,12,60,0,0,0,0,0,0,66.5,0,1,0,0,1,0
1773,13,46,0,0,0,1,0,0,136.3846153846154,0,1,0,0,1,0
1947,12,46,0,0,0,1,0,0,162.25,0,1,0,0,1,0
2113,13,46,0,0,0,1,0,0,162.53846153846155,0,1,0,0,1,0
3127,10,46,0,0,0,1,0,0,312.7,0,1,0,0,1,0
1484,9,46,0,0,0,1,0,0,164.88888888888889,0,1,0,0,1,0
3585,14,46,0,0,0,1,0,0,256.07142857142856,0,1,0,0,1,0
2270,12,46,0,0,0,1,0,0,189.16666666666666,0,1,0,0,1,0
3540,11,46,0,0,0,1,0,0,321.8181818181818,0,1,0,0,1,0
4641,9,46,0,0,0,1,0,0,515.6666666666666,0,1,0,0,1,0
3200,10,46,0,0,0,1,0,0,320.0,0,1,0,0,1,0
3507,12,46,0,0,0,1,0,0,292.25,0,1,0,0,1,0
2134,16,46,0,0,0,1,0,0,133.375,0,1,0,0,1,0
5370,14,51,1,1,0,0,0,1,383.57142857142856,0,1,0,0,1,0
6237,9,51,1,1,0,0,0,1,693.0,0,1,0,0,1,0
2876,9,51,1,1,0,0,0,1,319.55555555555554,0,1,0,0,1,0
4301,15,51,1,1,0,0,0,1,286.73333333333335,0,1,0,0,1,0
6640,17,51,1,1,0,0,0,1,390.5882352941176,0,1,0,0,1,0
7108,14,51,1,1,0,0,0,1,507.7142857142857,0,1,0,0,1,0
5305,14,51,1,1,0,0,0,1,378.92857142857144,0,1,0,0,1,0
3184,15,51,1,1,0,0,0,1,212.26666666666668,0,1,0,0,1,0
5316,15,51,1,1,0,0,0,1,354.4,0,1,0,0,1,0
4718,14,51,1,1,0,0,0,1,337.0,0,1,0,0,1,0
5168,12,51,1,1,0,0,0,1,430.6666666666667,0,1,0,0,1,0
7508,14,51,1,1,0,0,0,1,536.2857142857143,0,1,0,0,1,0
4507,7,70,1,0,0,1,1,0,643.8571428571429,0,1,0,0,0,1
2887,4,70,1,0,0,1,1,0,721.75,0,1,0,0,0,1
3651,13,70,1,0,0,1,1,0,280.84615384615387,0,1,0,0,0,1
3622,17,70,1,0,0,1,1,0,213.05882352941177,0,1,0,0,0,1
5378,15,70,1,0,0,1,1,0,358.53333333333336,0,1,0,0,0,1
4776,13,70,1,0,0,1,1,0,367.38461538461536,0,1,0,0,0,1
5389,9,70,1,0,0,1,1,0,598.7777777777778,0,1,0,0,0,1
3427,13,70,1,0,0,1,1,0,263.61538461538464,0,1,0,0,0,1
4347,20,70,1,0,0,1,1,0,217.35,0,1,0,0,0,1
5974,11,70,1,0,0,1,1,0,543.0909090909091,0,1,0,0,0,1
4706,18,70,1,0,0,1,1,0,261.44444444444446,0,1,0,0,0,1
2157,14,70,1,0,0,1,1,0,154.07142857142858,0,1,0,0,0,1
6222,13,67,0,1,0,1,0,1,478.61538461538464,0,1,0,0,0,1
6826,11,67,0,1,0,1,0,1,620.5454545454545,0,1,0,0,0,1
7575,11,67,0,1,0,1,0,1,688.6363636363636,0,1,0,0,0,1
5981,13,67,0,1,0,1,0,1,460.0769230769231,0,1,0,0,0,1
4665,7,67,0,1,0,1,0,1,666.4285714285714,0,1,0,0,0,1
4461,15,67,0,1,0,1,0,1,297.4,0,1,0,0,0,1
1746,4,67,0,1,0,1,0,1,436.5,0,1,0,0,0,1
7492,18,46,0,0,0,1,0,0,416.22222222222223,0,1,0,0,1,0
4246,10,46,0,0,0,1,0,0,424.6,0,1,0,0,1,0
4523,10,46,0,0,0,1,0,0,452.3,0,1,0,0,1,0
1109,8,46,0,0,0,1,0,0,138.625,0,1,0,0,1,0
3035,10,46,0,0,0,1,0,0,303.5,0,1,0,0,1,0
4801,19,46,0,0,0,1,0,0,252.68421052631578,0,1,0,0,1,0
5508,13,46,0,0,0,1,0,0,423.6923076923077,0,1,0,0,1,0
4594,20,46,0,0,0,1,0,0,229.7,0,1,0,0,1,0
4714,12,46,0,0,0,1,0,0,392.8333333333333,0,1,0,0,1,0
7905,15,46,0,0,0,1,0,0,527.0,0,1,0,0,1,0
7560,19,46,0,0,0,1,0,0,397.89473684210526,0,1,0,0,1,0
1828,22,34,1,0,0,1,0,0,83.0909090909091,0,1,0,1,0,0
2422,8,34,1,0,0,1,0,0,302.75,0,1,0,1,0,0
1752,6,34,1,0,0,1,0,0,292.0,0,1,0,1,0,0
2332,13,34,1,0,0,1,0,0,179.3846153846154,0,1,0,1,0,0
2377,14,34,1,0,0,1,0,0,169.78571428571428,0,1,0,1,0,0
4126,17,34,1,0,0,1,0,0,242.7058823529412,0,1,0,1,0,0
3425,20,34,1,0,0,1,0,0,171.25,0,1,0,1,0,0
1396,11,34,1,0,0,1,0,0,126.9090909090909,0,1,0,1,0,0
2511,17,34,1,0,0,1,0,0,147.7058823529412,0,1,0,1,0,0
3465,10,34,1,0,0,1,0,0,346.5,0,1,0,1,0,0
5204,9,34,1,0,0,1,0,0,578.2222222222222,0,1,0,1,0,0
2001,5,34,1,0,0,1,0,0,400.2,0,1,0,1,0,0
3303,12,43,0,1,0,0,1,1,275.25,0,1,0,1,0,0
3978,17,43,0,1,0,0,1,1,234.0,0,1,0,1,0,0
2710,11,43,0,1,0,0,1,1,246.36363636363637,0,1,0,1,0,0
2889,12,43,0,1,0,0,1,1,240.75,0,1,0,1,0,0
5376,15,43,0,1,0,0,1,1,358.4,0,1,0,1,0,0
3953,9,43,0,1,0,0,1,1,439.22222222222223,0,1,0,1,0,0
1938,13,43,0,1,0,0,1,1,149.07692307692307,0,1,0,1,0,0
2889,19,43,0,1,0,0,1,1,152.05263157894737,0,1,0,1,0,0
3785,10,43,0,1,0,0,1,1,378.5,0,1,0,1,0,0
1738,11,43,0,1,0,0,1,1,158.0,0,1,0,1,0,0
4052,11,43,0,1,0,0,1,1,368.3636363636364,0,1,0,1,0,0
4801,15,43,0,1,0,0,1,1,320.06666666666666,0,1,0,1,0,0
3267,13,52,1,0,0,0,0,0,251.30769230769232,0,1,0,0,1,0
6671,19,52,1,0,0,0,0,0,351.10526315789474,0,1,0,0,1,0
4872,18,52,1,0,0,0,0,0,270.6666666666667,0,1,0,0,1,0
4746,12,52,1,0,0,0,0,0,395.5,0,1,0,0,1,0
7287,14,52,1,0,0,0,0,0,520.5,0,1,0,0,1,0
5597,18,52,1,0,0,0,0,0,310.94444444444446,0,1,0,0,1,0
4201,15,52,1,0,0,0,0,0,280.06666666666666,0,1,0,0,1,0
7646,15,52,1,0,0,0,0,0,509.73333333333335,0,1,0,0,1,0
5602,10,52,1,0,0,0,0,0,560.2,0,1,0,0,1,0
5685,14,52,1,0,0,0,0,0,406.07142857142856,0,1,0,0,1,0
8654,12,52,1,0,0,0,0,0,721.1666666666666,0,1,0,0,1,0
4274,9,72,0,1,1,1,0,1,474.8888888888889,0,1,0,0,0,1
6580,23,72,0,1,1,1,0,1,286.0869565217391,0,1,0,0,0,1
3482,11,72,0,1,1,1,0,1,316.54545454545456,0,1,0,0,0,1
5908,8,72,0,1,1,1,0,1,738.5,0,1,0,0,0,1
7077,16,72,0,1,1,1,0,1,442.3125,0,1,0,0,0,1
4532,12,72,0,1,1,1,0,1,377.6666666666667,0,1,0,0,0,1
7963,9,72,0,1,1,1,0,1,884.7777777777778,0,1,0,0,0,1
4830,13,72,0,1,1,1,0,1,371.53846153846155,0,1,0,0,0,1
3431,14,72,0,1,1,1,0,1,245.07142857142858,0,1,0,0,0,1
5538,17,72,0,1,1,1,0,1,325.7647058823529,0,1,0,0,0,1
4847,10,72,0,1,1,1,0,1,484.7,0,1,0,0,0,1
1863,11,84,0,0,1,0,0,1,169.36363636363637,0,1,0,0,0,1
3596,17,84,0,0,1,0,0,1,211.52941176470588,0,1,0,0,0,1
2869,12,84,0,0,1,0,0,1,239.08333333333334,0,1,0,0,0,1
4906,18,84,0,0,1,0,0,1,272.55555555555554,0,1,0,0,0,1
6440,15,84,0,0,1,0,0,1,429.3333333333333,0,1,0,0,0,1
3020,11,84,0,0,1,0,0,1,274.54545454545456,0,1,0,0,0,1
8249,18,84,0,0,1,0,0,1,458.27777777777777,0,1,0,0,0,1
2495,12,84,0,0,1,0,0,1,207.91666666666666,0,1,0,0,0,1
4121,12,84,0,0,1,0,0,1,343.4166666666667,0,1,0,0,0,1
4077,11,84,0,0,1,0,0,1,370.6363636363636,0,1,0,0,0,1
5019,13,84,0,0,1,0,0,1,386.0769230769231,0,1,0,0,0,1
5493,18,84,0,0,1,0,0,1,305.1666666666667,0,1,0,0,0,1
1988,17,47,0,0,0,0,0,0,116.94117647058823,0,1,0,0,1,0
2460,15,47,0,0,0,0,0,0,164.0,0,1,0,0,1,0
3026,17,47,0,0,0,0,0,0,178.0,0,1,0,0,1,0
967,13,47,0,0,0,0,0,0,74.38461538461539,0,1,0,0,1,0
1258,9,47,0,0,0,0,0,0,139.77777777777777,0,1,0,0,1,0
6644,13,47,0,0,0,0,0,0,511.0769230769231,0,1,0,0,1,0
951,10,47,0,0,0,0,0,0,95.1,0,1,0,0,1,0
1870,14,47,0,0,0,0,0,0,133.57142857142858,0,1,0,0,1,0
875,13,47,0,0,0,0,0,0,67.3076923076923,0,1,0,0,1,0
3644,14,47,0,0,0,0,0,0,260.2857142857143,0,1,0,0,1,0
1712,13,47,0,0,0,0,0,0,131.69230769230768,0,1,0,0,1,0
1470,20,47,0,0,0,0,0,0,73.5,0,1,0,0,1,0
2882,16,63,1,0,0,0,0,0,180.125,0,1,0,0,1,0
2325,10,63,1,0,0,0,0,0,232.5,0,1,0,0,1,0
5004,15,63,1,0,0,0,0,0,333.6,0,1,0,0,1,0
3170,11,63,1,0,0,0,0,0,288.1818181818182,0,1,0,0,1,0
3067,23,63,1,0,0,0,0,0,133.34782608695653,0,1,0,0,1,0
2949,14,63,1,0,0,0,0,0,210.64285714285714,0,1,0,0,1,0
4612,14,63,1,0,0,0,0,0,329.42857142857144,0,1,0,0,1,0
2390,13,63,1,0,0,0,0,0,183.84615384615384,0,1,0,0,1,0
3848,11,63,1,0,0,0,0,0,349.8181818181818,0,1,0,0,1,0
5311,8,63,1,0,0,0,0,0,663.875,0,1,0,0,1,0
3941,12,63,1,0,0,0,0,0,328.4166666666667,0,1,0,0,1,0
3299,10,63,1,0,0,0,0,0,329.9,0,1,0,0,1,0
6572,14,53,1,0,0,1,0,0,469.42857142857144,0,1,0,0,1,0
6108,9,53,1,0,0,1,0,0,678.6666666666666,0,1,0,0,1,0
6078,13,53,1,0,0,1,0,0,467.53846153846155,0,1,0,0,1,0
5918,12,53,1,0,0,1,0,0,493.1666666666667,0,1,0,0,1,0
4390,14,53,1,0,0,1,0,0,313.57142857142856,0,1,0,0,1,0
7519,10,53,1,0,0,1,0,0,751.9,0,1,0,0,1,0
7973,13,53,1,0,0,1,0,0,613.3076923076923,0,1,0,0,1,0
2107,7,53,1,0,0,1,0,0,301.0,0,1,0,0,1,0
7556,14,53,1,0,0,1,0,0,539.7142857142857,0,1,0,0,1,0
8771,17,53,1,0,0,1,0,0,515.9411764705883,0,1,0,0,1,0
5564,8,53,1,0,0,1,0,0,695.5,0,1,0,0,1,0
8273,8,53,1,0,0,1,0,0,1034.125,0,1,0,0,1,0
5432,9,35,1,0,0,1,0,0,603.5555555555555,0,1,0,1,0,0
2838,13,35,1,0,0,1,0,0,218.30769230769232,0,1,0,1,0,0
7059,17,35,1,0,0,1,0,0,415.2352941176471,0,1,0,1,0,0
3650,11,35,1,0,0,1,0,0,331.8181818181818,0,1,0,1,0,0
8364,12,35,1,0,0,1,0,0,697.0,0,1,0,1,0,0
7755,10,35,1,0,0,1,0,0,775.5,0,1,0,1,0,0
6818,11,35,1,0,0,1,0,0,619.8181818181819,0,1,0,1,0,0
8036,16,35,1,0,0,1,0,0,502.25,0,1,0,1,0,0
6491,16,35,1,0,0,1,0,0,405.6875,0,1,0,1,0,0
8838,11,35,1,0,0,1,0,0,803.4545454545455,0,1,0,1,0,0
6855,17,35,1,0,0,1,0,0,403.2352941176471,0,1,0,1,0,0
6965,14,42,1,0,0,0,0,0,497.5,0,1,0,1,0,0
8027,10,42,1,0,0,0,0,0,802.7,0,1,0,1,0,0
7624,12,42,1,0,0,0,0,0,635.3333333333334,0,1,0,1,0,0
8294,22,42,1,0,0,0,0,0,377.0,0,1,0,1,0,0
6592,7,42,1,0,0,0,0,0,941.7142857142857,0,1,0,1,0,0
5291,11,42,1,0,0,0,0,0,481.0,0,1,0,1,0,0
