Transaction_Value,SAR,No_Of_Monthly_Transactions,Age,Sex,High_Risk_Country,Vulnerable_Area,Intention_International_Payments,Intention_Cash_Deposits,High_Risk_Transaction,Average_Value_Per_Transaction,Transaction_Cash,Transaction_International,Transaction_Wire,Age_Is_young,Age_Is_lower_middle,Age_Is_upper_middle,Age_Is_old
9521,0,16,67,0,0,0,0,0,0,595.0625,0,0,1,0,0,0,1
10172,0,9,67,0,0,0,0,0,0,1130.2222222222222,0,0,1,0,0,0,1
10821,0,7,32,0,0,0,0,0,0,1545.857142857143,0,0,1,0,1,0,0
9253,0,11,18,1,0,0,0,0,0,841.1818181818181,0,0,1,1,0,0,0
9733,0,15,18,1,0,0,0,0,0,648.8666666666667,0,0,1,1,0,0,0
9850,0,16,63,0,1,0,0,1,1,615.625,0,0,1,0,0,1,0
15156,0,16,38,1,0,0,0,0,0,947.25,0,0,1,0,1,0,0
12339,0,14,38,1,0,0,0,0,0,881.3571428571429,0,0,1,0,1,0,0
13529,0,13,38,1,0,0,0,0,0,1040.6923076923076,0,0,1,0,1,0,0
14652,0,15,38,1,0,0,0,0,0,976.8,0,0,1,0,1,0,0
18975,0,14,38,1,0,0,0,0,0,1355.357142857143,0,0,1,0,1,0,0
14590,1,8,38,1,0,0,0,0,0,1823.75,0,0,1,0,1,0,0
16284,0,38,38,1,0,0,0,0,0,428.5263157894737,0,0,1,0,1,0,0
17031,1,14,38,1,0,0,0,0,0,1216.5,0,0,1,0,1,0,0
11207,0,13,38,1,0,0,0,0,0,862.0769230769231,0,0,1,0,1,0,0
11316,0,20,24,1,0,1,0,0,1,565.8,0,0,1,1,0,0,0
15184,0,23,24,1,0,1,0,0,1,660.1739130434783,0,0,1,1,0,0,0
11243,0,15,24,1,0,1,0,0,1,749.5333333333333,0,0,1,1,0,0,0
12450,0,13,24,1,0,1,0,0,1,957.6923076923077,0,0,1,1,0,0,0
11721,0,6,24,1,0,1,0,0,1,1953.5,0,0,1,1,0,0,0
12578,0,14,24,1,0,1,0,0,1,898.4285714285714,0,0,1,1,0,0,0
12576,1,7,24,1,0,1,0,0,1,1796.5714285714287,0,0,1,1,0,0,0
10979,0,14,24,1,0,1,0,0,1,784.2142857142857,0,0,1,1,0,0,0
11763,1,19,24,1,0,1,0,0,1,619.1052631578947,0,0,1,1,0,0,0
10540,0,17,24,1,0,1,0,0,1,620.0,0,0,1,1,0,0,0
9514,0,9,24,1,0,1,0,0,1,1057.111111111111,0,0,1,1,0,0,0
17394,1,12,85,0,0,0,1,0,0,1449.5,0,0,1,0,0,0,1
10370,1,14,85,0,0,0,1,0,0,740.7142857142857,0,0,1,0,0,0,1
14794,0,13,85,0,0,0,1,0,0,1138.0,0,0,1,0,0,0,1
11075,1,10,85,0,0,0,1,0,0,1107.5,0,0,1,0,0,0,1
13153,0,13,85,0,0,0,1,0,0,1011.7692307692307,0,0,1,0,0,0,1
12069,0,13,85,0,0,0,1,0,0,928.3846153846154,0,0,1,0,0,0,1
15417,0,5,85,0,0,0,1,0,0,3083.4,0,0,1,0,0,0,1
10695,1,10,85,0,0,0,1,0,0,1069.5,0,0,1,0,0,0,1
11793,1,10,85,0,0,0,1,0,0,1179.3,0,0,1,0,0,0,1
23490,0,12,68,0,0,0,0,0,0,1957.5,0,0,1,0,0,0,1
9170,0,19,68,0,0,0,0,0,0,482.63157894736844,0,0,1,0,0,0,1
13670,0,10,68,0,0,0,0,0,0,1367.0,0,0,1,0,0,0,1
12444,0,19,68,0,0,0,0,0,0,654.9473684210526,0,0,1,0,0,0,1
11036,0,13,68,0,0,0,0,0,0,848.9230769230769,0,0,1,0,0,0,1
9238,0,17,68,0,0,0,0,0,0,543.4117647058823,0,0,1,0,0,0,1
13088,0,12,47,1,0,0,0,0,0,1090.6666666666667,0,0,1,0,0,1,0
11708,0,15,47,1,0,0,0,0,0,780.5333333333333,0,0,1,0,0,1,0
10389,1,13,47,1,0,0,0,0,0,799.1538461538462,0,0,1,0,0,1,0
14855,0,15,47,1,0,0,0,0,0,990.3333333333334,0,0,1,0,0,1,0
14449,0,9,47,1,0,0,0,0,0,1605.4444444444443,0,0,1,0,0,1,0
12066,0,18,47,1,0,0,0,0,0,670.3333333333334,0,0,1,0,0,1,0
10818,0,16,47,1,0,0,0,0,0,676.125,0,0,1,0,0,1,0
11971,1,16,47,1,0,0,0,0,0,748.1875,0,0,1,0,0,1,0
20608,0,11,47,1,0,0,0,0,0,1873.4545454545455,0,0,1,0,0,1,0
11866,0,14,47,1,0,0,0,0,0,847.5714285714286,0,0,1,0,0,1,0
16056,0,13,22,1,0,0,0,0,0,1235.076923076923,0,0,1,1,0,0,0
9628,1,11,22,1,0,0,0,0,0,875.2727272727273,0,0,1,1,0,0,0
9248,0,9,53,1,0,0,1,0,0,1027.5555555555557,0,0,1,0,0,1,0
10423,1,10,53,1,0,0,1,0,0,1042.3,0,0,1,0,0,1,0
9529,0,12,62,0,0,1,0,0,1,794.0833333333334,0,0,1,0,0,1,0
9225,0,14,62,0,0,1,0,0,1,658.9285714285714,0,0,1,0,0,1,0
11025,0,7,62,0,0,1,0,0,1,1575.0,0,0,1,0,0,1,0
10381,0,14,62,0,0,1,0,0,1,741.5,0,0,1,0,0,1,0
10429,0,11,62,0,0,1,0,0,1,948.0909090909091,0,0,1,0,0,1,0
11328,0,15,62,0,0,1,0,0,1,755.2,0,0,1,0,0,1,0
16566,0,18,62,0,0,1,0,0,1,920.3333333333334,0,0,1,0,0,1,0
13457,0,15,62,0,0,1,0,0,1,897.1333333333333,0,0,1,0,0,1,0
13793,0,17,62,0,0,1,0,0,1,811.3529411764706,0,0,1,0,0,1,0
9528,1,13,26,0,0,0,0,0,0,732.9230769230769,0,0,1,0,1,0,0
14493,1,20,26,0,0,0,0,0,0,724.65,0,0,1,0,1,0,0
9246,0,12,26,0,0,0,0,0,0,770.5,0,0,1,0,1,0,0
9263,0,11,26,0,0,0,0,0,0,842.0909090909091,0,0,1,0,1,0,0
10306,0,11,26,1,0,0,1,1,0,936.9090909090909,0,0,1,0,1,0,0
12696,1,14,75,0,0,0,0,0,0,906.8571428571429,0,0,1,0,0,0,1
14284,0,13,75,0,0,0,0,0,0,1098.7692307692307,0,0,1,0,0,0,1
9334,1,15,75,0,0,0,0,0,0,622.2666666666667,0,0,1,0,0,0,1
10589,0,10,75,0,0,0,0,0,0,1058.9,0,0,1,0,0,0,1
10551,0,14,79,1,0,0,1,0,0,753.6428571428571,0,0,1,0,0,0,1
9741,1,9,79,1,0,0,1,0,0,1082.3333333333333,0,0,1,0,0,0,1
14527,1,6,79,1,0,0,1,0,0,2421.1666666666665,0,0,1,0,0,0,1
14541,0,11,50,1,0,0,0,0,0,1321.909090909091,0,0,1,0,0,1,0
16665,0,11,50,1,0,0,0,0,0,1515.0,0,0,1,0,0,1,0
13329,0,12,50,1,0,0,0,0,0,1110.75,0,0,1,0,0,1,0
14190,0,18,50,1,0,0,0,0,0,788.3333333333334,0,0,1,0,0,1,0
12345,0,12,50,1,0,0,0,0,0,1028.75,0,0,1,0,0,1,0
12864,0,12,41,1,0,0,0,0,0,1072.0,0,0,1,0,1,0,0
9222,0,10,41,1,0,0,0,0,0,922.2,0,0,1,0,1,0,0
11375,0,11,41,1,0,0,0,0,0,1034.090909090909,0,0,1,0,1,0,0
9787,0,11,41,1,0,0,0,0,0,889.7272727272727,0,0,1,0,1,0,0
10228,0,15,41,1,0,0,0,0,0,681.8666666666667,0,0,1,0,1,0,0
11849,0,19,41,1,0,0,0,0,0,623.6315789473684,0,0,1,0,1,0,0
13523,1,10,41,1,0,0,0,0,0,1352.3,0,0,1,0,1,0,0
9541,0,17,41,1,0,0,0,0,0,561.2352941176471,0,0,1,0,1,0,0
9511,1,11,78,1,0,0,1,0,0,864.6363636363636,0,0,1,0,0,0,1
10727,0,13,78,1,0,0,1,0,0,825.1538461538462,0,0,1,0,0,0,1
10201,0,8,78,1,0,0,1,0,0,1275.125,0,0,1,0,0,0,1
19101,0,18,60,1,0,0,0,0,0,1061.1666666666667,0,0,1,0,0,1,0
12458,0,10,60,1,0,0,0,0,0,1245.8,0,0,1,0,0,1,0
12739,0,15,60,1,0,0,0,0,0,849.2666666666667,0,0,1,0,0,1,0
11676,0,18,60,1,0,0,0,0,0,648.6666666666666,0,0,1,0,0,1,0
14760,0,16,60,1,0,0,0,0,0,922.5,0,0,1,0,0,1,0
13785,0,18,25,0,0,0,1,0,0,765.8333333333334,0,0,1,0,1,0,0
11430,0,13,48,0,0,0,1,0,0,879.2307692307693,0,0,1,0,0,1,0
11854,0,21,48,0,0,0,1,0,0,564.4761904761905,0,0,1,0,0,1,0
11005,0,16,48,0,0,0,1,0,0,687.8125,0,0,1,0,0,1,0
10489,0,13,48,0,0,0,1,0,0,806.8461538461538,0,0,1,0,0,1,0
10249,0,15,48,0,0,0,1,0,0,683.2666666666667,0,0,1,0,0,1,0
12093,1,16,80,0,0,0,0,1,0,755.8125,0,0,1,0,0,0,1
20860,1,14,80,0,0,0,0,1,0,1490.0,0,0,1,0,0,0,1
11361,1,6,80,0,0,0,0,1,0,1893.5,0,0,1,0,0,0,1
9644,1,20,80,0,0,0,0,1,0,482.2,0,0,1,0,0,0,1
10795,0,15,20,0,0,0,1,0,0,719.6666666666666,0,0,1,1,0,0,0
12592,0,11,20,0,0,0,1,0,0,1144.7272727272727,0,0,1,1,0,0,0
11979,0,16,20,0,0,0,1,0,0,748.6875,0,0,1,1,0,0,0
17289,0,13,20,0,0,0,1,0,0,1329.923076923077,0,0,1,1,0,0,0
12019,0,14,20,0,0,0,1,0,0,858.5,0,0,1,1,0,0,0
10373,0,17,20,0,0,0,1,0,0,610.1764705882352,0,0,1,1,0,0,0
9357,0,16,57,1,0,0,0,0,0,584.8125,0,0,1,0,0,1,0
9637,1,17,68,0,0,0,0,0,0,566.8823529411765,0,0,1,0,0,0,1
13660,0,16,68,0,0,0,0,0,0,853.75,0,0,1,0,0,0,1
10571,0,14,68,0,0,0,0,0,0,755.0714285714286,0,0,1,0,0,0,1
11894,0,19,68,0,0,0,0,0,0,626.0,0,0,1,0,0,0,1
10711,0,12,68,0,0,0,0,0,0,892.5833333333334,0,0,1,0,0,0,1
9312,0,19,68,0,0,0,0,0,0,490.10526315789474,0,0,1,0,0,0,1
11431,0,8,68,0,0,0,0,0,0,1428.875,0,0,1,0,0,0,1
11655,1,17,68,0,0,0,0,0,0,685.5882352941177,0,0,1,0,0,0,1
12315,0,15,68,0,0,0,0,0,0,821.0,0,0,1,0,0,0,1
17379,1,19,68,0,0,0,0,0,0,914.6842105263158,0,0,1,0,0,0,1
9864,0,6,66,1,1,0,1,0,1,1644.0,0,0,1,0,0,0,1
9010,0,16,66,1,1,0,1,0,1,563.125,0,0,1,0,0,0,1
9572,1,14,18,0,0,0,0,0,0,683.7142857142857,0,0,1,1,0,0,0
10094,1,9,18,0,0,0,0,0,0,1121.5555555555557,0,0,1,1,0,0,0
12540,1,19,18,0,0,0,0,0,0,660.0,0,0,1,1,0,0,0
11205,1,14,18,0,0,0,0,0,0,800.3571428571429,0,0,1,1,0,0,0
18850,0,16,18,0,0,0,0,0,0,1178.125,0,0,1,1,0,0,0
10185,0,9,18,0,0,0,0,0,0,1131.6666666666667,0,0,1,1,0,0,0
11560,0,13,18,0,0,0,0,0,0,889.2307692307693,0,0,1,1,0,0,0
12295,0,19,18,0,0,0,0,0,0,647.1052631578947,0,0,1,1,0,0,0
15145,0,23,18,0,0,0,0,0,0,658.4782608695652,0,0,1,1,0,0,0
10757,0,25,42,1,1,0,0,0,1,430.28,0,0,1,0,1,0,0
11956,0,15,42,1,1,0,0,0,1,797.0666666666667,0,0,1,0,1,0,0
9069,0,10,42,1,1,0,0,0,1,906.9,0,0,1,0,1,0,0
9955,0,11,45,1,1,0,1,0,1,905.0,0,0,1,0,0,1,0
9304,0,15,45,1,1,0,1,0,1,620.2666666666667,0,0,1,0,0,1,0
13837,1,17,45,1,1,0,1,0,1,813.9411764705883,0,0,1,0,0,1,0
9172,0,9,45,1,1,0,1,0,1,1019.1111111111111,0,0,1,0,0,1,0
9812,0,11,33,1,0,0,0,0,0,892.0,0,0,1,0,1,0,0
9815,1,10,33,1,0,0,0,0,0,981.5,0,0,1,0,1,0,0
10687,0,10,33,1,0,0,0,0,0,1068.7,0,0,1,0,1,0,0
10124,0,12,33,1,0,0,0,0,0,843.6666666666666,0,0,1,0,1,0,0
12188,0,16,33,1,0,0,0,0,0,761.75,0,0,1,0,1,0,0
13018,0,14,33,1,0,0,0,0,0,929.8571428571429,0,0,1,0,1,0,0
9570,0,19,33,1,0,0,0,0,0,503.6842105263158,0,0,1,0,1,0,0
9462,0,12,44,1,0,0,1,1,0,788.5,0,0,1,0,1,0,0
9160,0,20,31,1,0,0,0,0,0,458.0,0,0,1,0,1,0,0
9331,0,11,31,1,0,0,0,0,0,848.2727272727273,0,0,1,0,1,0,0
11160,0,15,31,1,0,0,0,0,0,744.0,0,0,1,0,1,0,0
9027,0,8,31,1,0,0,0,0,0,1128.375,0,0,1,0,1,0,0
12818,0,9,20,1,0,0,1,1,0,1424.2222222222222,0,0,1,1,0,0,0
9572,1,19,20,1,0,0,1,1,0,503.7894736842105,0,0,1,1,0,0,0
13732,0,15,20,1,0,0,1,1,0,915.4666666666667,0,0,1,1,0,0,0
9819,0,9,20,1,0,0,1,1,0,1091.0,0,0,1,1,0,0,0
13192,0,15,20,1,0,0,1,1,0,879.4666666666667,0,0,1,1,0,0,0
11150,0,13,35,1,1,0,1,0,1,857.6923076923077,0,0,1,0,1,0,0
10717,0,10,35,1,1,0,1,0,1,1071.7,0,0,1,0,1,0,0
9736,0,15,35,1,1,0,1,0,1,649.0666666666667,0,0,1,0,1,0,0
13159,1,20,35,1,1,0,1,0,1,657.95,0,0,1,0,1,0,0
9203,0,13,35,1,1,0,1,0,1,707.9230769230769,0,0,1,0,1,0,0
9096,0,18,57,1,0,0,0,1,0,505.3333333333333,0,0,1,0,0,1,0
10940,0,14,32,0,0,0,1,0,0,781.4285714285714,0,0,1,0,1,0,0
11929,0,16,32,0,0,0,1,0,0,745.5625,0,0,1,0,1,0,0
10084,0,12,32,0,0,0,1,0,0,840.3333333333334,0,0,1,0,1,0,0
9831,1,13,32,0,0,0,1,0,0,756.2307692307693,0,0,1,0,1,0,0
16440,0,14,32,0,0,0,1,0,0,1174.2857142857142,0,0,1,0,1,0,0
9083,0,11,32,0,0,0,1,0,0,825.7272727272727,0,0,1,0,1,0,0
9107,0,18,69,1,1,0,0,0,1,505.94444444444446,0,0,1,0,0,0,1
10910,0,14,57,0,0,0,0,0,0,779.2857142857143,0,0,1,0,0,1,0
9028,0,17,57,0,0,0,0,0,0,531.0588235294117,0,0,1,0,0,1,0
9553,0,12,57,0,0,0,0,0,0,796.0833333333334,0,0,1,0,0,1,0
12175,1,9,57,0,0,0,0,0,0,1352.7777777777778,0,0,1,0,0,1,0
11815,0,13,57,0,0,0,0,0,0,908.8461538461538,0,0,1,0,0,1,0
10518,0,10,57,0,0,0,0,0,0,1051.8,0,0,1,0,0,1,0
12475,0,10,57,0,0,0,0,0,0,1247.5,0,0,1,0,0,1,0
11156,0,10,57,0,0,0,0,0,0,1115.6,0,0,1,0,0,1,0
12266,0,17,57,0,0,0,0,0,0,721.5294117647059,0,0,1,0,0,1,0
9074,1,9,18,0,0,0,1,0,0,1008.2222222222222,0,0,1,1,0,0,0
10473,0,15,18,0,0,0,1,0,0,698.2,0,0,1,1,0,0,0
9903,0,5,30,1,0,0,0,0,0,1980.6,0,0,1,0,1,0,0
10322,0,15,30,1,0,0,0,0,0,688.1333333333333,0,0,1,0,1,0,0
9718,0,12,30,1,0,0,0,0,0,809.8333333333334,0,0,1,0,1,0,0
9778,0,15,30,1,0,0,0,0,0,651.8666666666667,0,0,1,0,1,0,0
11425,0,16,30,1,0,0,0,0,0,714.0625,0,0,1,0,1,0,0
16823,1,13,30,1,0,0,0,0,0,1294.076923076923,0,0,1,0,1,0,0
13834,0,10,30,1,0,0,0,0,0,1383.4,0,0,1,0,1,0,0
10569,0,8,30,1,0,0,0,0,0,1321.125,0,0,1,0,1,0,0
13850,0,12,30,1,0,0,0,0,0,1154.1666666666667,0,0,1,0,1,0,0
10543,0,15,79,1,0,0,1,0,0,702.8666666666667,0,0,1,0,0,0,1
10991,0,15,79,1,0,0,1,0,0,732.7333333333333,0,0,1,0,0,0,1
14221,0,23,44,0,0,0,1,1,0,618.304347826087,0,0,1,0,1,0,0
12632,0,13,44,0,0,0,1,1,0,971.6923076923077,0,0,1,0,1,0,0
12088,1,15,44,0,0,0,1,1,0,805.8666666666667,0,0,1,0,1,0,0
12688,0,12,44,0,0,0,1,1,0,1057.3333333333333,0,0,1,0,1,0,0
11411,0,9,44,0,0,0,1,1,0,1267.888888888889,0,0,1,0,1,0,0
13133,1,10,44,0,0,0,1,1,0,1313.3,0,0,1,0,1,0,0
11035,0,15,33,0,0,0,0,0,0,735.6666666666666,0,0,1,0,1,0,0
12721,0,12,33,0,0,0,0,0,0,1060.0833333333333,0,0,1,0,1,0,0
9973,0,16,33,0,0,0,0,0,0,623.3125,0,0,1,0,1,0,0
16310,1,7,74,0,0,1,0,0,1,2330.0,0,0,1,0,0,0,1
11367,0,10,74,0,0,1,0,0,1,1136.7,0,0,1,0,0,0,1
9482,1,19,74,0,0,1,0,0,1,499.05263157894734,0,0,1,0,0,0,1
10172,0,13,74,0,0,1,0,0,1,782.4615384615385,0,0,1,0,0,0,1
11616,0,10,77,1,0,0,0,1,0,1161.6,0,0,1,0,0,0,1
12409,0,11,77,1,0,0,0,1,0,1128.090909090909,0,0,1,0,0,0,1
10711,0,10,77,1,0,0,0,1,0,1071.1,0,0,1,0,0,0,1
9411,1,11,77,1,0,0,0,1,0,855.5454545454545,0,0,1,0,0,0,1
12611,0,18,77,1,0,0,0,1,0,700.6111111111111,0,0,1,0,0,0,1
16904,0,15,77,1,0,0,0,1,0,1126.9333333333334,0,0,1,0,0,0,1
10333,0,7,59,0,0,0,1,0,0,1476.142857142857,0,0,1,0,0,1,0
10358,0,15,59,0,0,0,1,0,0,690.5333333333333,0,0,1,0,0,1,0
12756,0,14,59,0,0,0,1,0,0,911.1428571428571,0,0,1,0,0,1,0
11426,1,16,59,0,0,0,1,0,0,714.125,0,0,1,0,0,1,0
10215,0,12,59,0,0,0,1,0,0,851.25,0,0,1,0,0,1,0
15522,0,17,59,0,0,0,1,0,0,913.0588235294117,0,0,1,0,0,1,0
9423,0,11,72,0,0,0,0,0,0,856.6363636363636,0,0,1,0,0,0,1
13826,1,10,72,0,0,0,0,0,0,1382.6,0,0,1,0,0,0,1
12746,0,11,75,1,0,0,1,0,0,1158.7272727272727,0,0,1,0,0,0,1
14078,0,24,75,1,0,0,1,0,0,586.5833333333334,0,0,1,0,0,0,1
15997,0,22,75,1,0,0,1,0,0,727.1363636363636,0,0,1,0,0,0,1
12797,0,9,75,1,0,0,1,0,0,1421.888888888889,0,0,1,0,0,0,1
11239,0,20,75,1,0,0,1,0,0,561.95,0,0,1,0,0,0,1
10912,1,11,75,1,0,0,1,0,0,992.0,0,0,1,0,0,0,1
11760,0,13,75,1,0,0,1,0,0,904.6153846153846,0,0,1,0,0,0,1
12737,0,14,75,1,0,0,1,0,0,909.7857142857143,0,0,1,0,0,0,1
9848,0,9,51,0,0,0,1,1,0,1094.2222222222222,0,0,1,0,0,1,0
9448,0,13,51,0,0,0,1,1,0,726.7692307692307,0,0,1,0,0,1,0
13276,0,8,51,0,0,0,1,1,0,1659.5,0,0,1,0,0,1,0
10496,0,21,29,0,0,0,1,0,0,499.8095238095238,0,0,1,0,1,0,0
9570,0,14,22,1,0,0,1,0,0,683.5714285714286,0,0,1,1,0,0,0
9964,0,11,32,0,0,1,0,0,1,905.8181818181819,0,0,1,0,1,0,0
9547,0,17,65,1,0,0,0,0,0,561.5882352941177,0,0,1,0,0,0,1
10989,0,19,65,1,0,0,0,0,0,578.3684210526316,0,0,1,0,0,0,1
10913,0,18,65,1,0,0,0,0,0,606.2777777777778,0,0,1,0,0,0,1
16954,0,18,65,1,0,0,0,0,0,941.8888888888889,0,0,1,0,0,0,1
11324,1,18,65,1,0,0,0,0,0,629.1111111111111,0,0,1,0,0,0,1
9204,0,19,65,1,0,0,0,0,0,484.42105263157896,0,0,1,0,0,0,1
11356,1,10,65,1,0,0,0,0,0,1135.6,0,0,1,0,0,0,1
12622,0,23,65,1,0,0,0,0,0,548.7826086956521,0,0,1,0,0,0,1
11268,0,12,65,1,0,0,0,0,0,939.0,0,0,1,0,0,0,1
9160,0,11,65,1,0,0,0,0,0,832.7272727272727,0,0,1,0,0,0,1
9224,0,14,54,1,0,0,0,1,0,658.8571428571429,0,0,1,0,0,1,0
12348,0,16,54,1,0,0,0,1,0,771.75,0,0,1,0,0,1,0
9259,1,21,54,1,0,0,0,1,0,440.9047619047619,0,0,1,0,0,1,0
9924,1,13,54,1,0,0,0,1,0,763.3846153846154,0,0,1,0,0,1,0
11959,0,9,54,1,0,0,0,1,0,1328.7777777777778,0,0,1,0,0,1,0
10977,0,13,23,0,0,0,0,0,0,844.3846153846154,0,0,1,1,0,0,0
14674,0,20,23,0,0,0,0,0,0,733.7,0,0,1,1,0,0,0
13303,0,17,23,0,0,0,0,0,0,782.5294117647059,0,0,1,1,0,0,0
9504,1,13,23,0,0,0,0,0,0,731.0769230769231,0,0,1,1,0,0,0
11850,0,14,23,0,0,0,0,0,0,846.4285714285714,0,0,1,1,0,0,0
10249,1,13,23,0,0,0,0,0,0,788.3846153846154,0,0,1,1,0,0,0
10664,0,15,35,1,1,0,1,0,1,710.9333333333333,0,0,1,0,1,0,0
10412,0,12,37,0,0,0,0,0,0,867.6666666666666,0,0,1,0,1,0,0
12205,0,12,37,0,0,0,0,0,0,1017.0833333333334,0,0,1,0,1,0,0
12501,0,17,37,0,0,0,0,0,0,735.3529411764706,0,0,1,0,1,0,0
12662,0,14,37,0,0,0,0,0,0,904.4285714285714,0,0,1,0,1,0,0
9963,0,11,37,0,0,0,0,0,0,905.7272727272727,0,0,1,0,1,0,0
12786,0,13,68,0,0,1,1,0,1,983.5384615384615,0,0,1,0,0,0,1
13583,1,6,68,0,0,1,1,0,1,2263.8333333333335,0,0,1,0,0,0,1
12523,0,12,68,0,0,1,1,0,1,1043.5833333333333,0,0,1,0,0,0,1
11092,0,16,68,0,0,1,1,0,1,693.25,0,0,1,0,0,0,1
12903,0,23,68,0,0,1,1,0,1,561.0,0,0,1,0,0,0,1
12935,0,16,68,0,0,1,1,0,1,808.4375,0,0,1,0,0,0,1
9087,0,20,68,0,0,1,1,0,1,454.35,0,0,1,0,0,0,1
9147,0,14,49,0,0,0,1,0,0,653.3571428571429,0,0,1,0,0,1,0
14928,0,8,49,0,0,0,1,0,0,1866.0,0,0,1,0,0,1,0
10197,0,4,49,0,0,0,1,0,0,2549.25,0,0,1,0,0,1,0
9293,0,16,60,0,0,1,0,0,1,580.8125,0,0,1,0,0,1,0
10878,1,8,39,1,1,0,0,0,1,1359.75,0,0,1,0,1,0,0
9276,0,8,39,1,1,0,0,0,1,1159.5,0,0,1,0,1,0,0
16286,0,6,39,1,1,0,0,0,1,2714.3333333333335,0,0,1,0,1,0,0
13452,0,10,39,1,1,0,0,0,1,1345.2,0,0,1,0,1,0,0
9597,0,14,39,1,1,0,0,0,1,685.5,0,0,1,0,1,0,0
10308,0,11,50,0,0,0,0,0,0,937.0909090909091,0,0,1,0,0,1,0
11790,0,15,50,0,0,0,0,0,0,786.0,0,0,1,0,0,1,0
10626,0,21,50,0,0,0,0,0,0,506.0,0,0,1,0,0,1,0
10875,0,11,50,0,0,0,0,0,0,988.6363636363636,0,0,1,0,0,1,0
12135,0,11,50,0,0,0,0,0,0,1103.1818181818182,0,0,1,0,0,1,0
10052,0,14,74,0,1,0,1,0,1,718.0,0,0,1,0,0,0,1
13395,1,20,74,0,1,0,1,0,1,669.75,0,0,1,0,0,0,1
12290,0,25,74,0,1,0,1,0,1,491.6,0,0,1,0,0,0,1
9706,0,10,37,0,0,0,0,0,0,970.6,0,0,1,0,1,0,0
10035,0,17,37,0,0,0,0,0,0,590.2941176470588,0,0,1,0,1,0,0
11764,0,19,37,0,0,0,0,0,0,619.1578947368421,0,0,1,0,1,0,0
10045,0,18,37,0,0,0,0,0,0,558.0555555555555,0,0,1,0,1,0,0
10743,1,16,85,1,0,0,1,1,0,671.4375,0,0,1,0,0,0,1
9546,1,12,85,1,0,0,1,1,0,795.5,0,0,1,0,0,0,1
12867,0,9,85,1,0,0,1,1,0,1429.6666666666667,0,0,1,0,0,0,1
11566,1,22,85,1,0,0,1,1,0,525.7272727272727,0,0,1,0,0,0,1
10946,1,11,85,1,0,0,1,1,0,995.0909090909091,0,0,1,0,0,0,1
12462,1,18,85,1,0,0,1,1,0,692.3333333333334,0,0,1,0,0,0,1
11024,0,21,85,1,0,0,1,1,0,524.952380952381,0,0,1,0,0,0,1
12198,1,12,85,1,0,0,1,1,0,1016.5,0,0,1,0,0,0,1
11148,0,17,85,1,0,0,1,1,0,655.7647058823529,0,0,1,0,0,0,1
10455,0,13,57,0,0,0,0,0,0,804.2307692307693,0,0,1,0,0,1,0
9573,1,6,57,0,0,0,0,0,0,1595.5,0,0,1,0,0,1,0
12362,0,17,57,0,0,0,0,0,0,727.1764705882352,0,0,1,0,0,1,0
14061,0,14,57,0,0,0,0,0,0,1004.3571428571429,0,0,1,0,0,1,0
10735,0,17,57,0,0,0,0,0,0,631.4705882352941,0,0,1,0,0,1,0
11352,0,18,57,0,0,0,0,0,0,630.6666666666666,0,0,1,0,0,1,0
10822,0,12,57,0,0,0,0,0,0,901.8333333333334,0,0,1,0,0,1,0
10877,0,18,57,0,0,0,0,0,0,604.2777777777778,0,0,1,0,0,1,0
9509,0,18,69,1,1,0,1,0,1,528.2777777777778,0,0,1,0,0,0,1
9177,1,16,69,1,1,0,1,0,1,573.5625,0,0,1,0,0,0,1
14899,0,12,69,1,1,0,1,0,1,1241.5833333333333,0,0,1,0,0,0,1
9243,1,16,69,1,1,0,1,0,1,577.6875,0,0,1,0,0,0,1
12758,0,7,69,1,1,0,1,0,1,1822.5714285714287,0,0,1,0,0,0,1
17975,0,14,69,1,1,0,1,0,1,1283.9285714285713,0,0,1,0,0,0,1
14195,0,16,69,1,1,0,1,0,1,887.1875,0,0,1,0,0,0,1
10554,1,19,69,1,1,0,1,0,1,555.4736842105264,0,0,1,0,0,0,1
12749,0,23,69,1,1,0,1,0,1,554.304347826087,0,0,1,0,0,0,1
15306,0,20,69,1,1,0,1,0,1,765.3,0,0,1,0,0,0,1
14707,0,10,69,1,1,0,1,0,1,1470.7,0,0,1,0,0,0,1
11342,0,13,44,1,1,0,1,1,1,872.4615384615385,0,0,1,0,1,0,0
14859,0,16,44,1,1,0,1,1,1,928.6875,0,0,1,0,1,0,0
10962,0,17,44,1,1,0,1,1,1,644.8235294117648,0,0,1,0,1,0,0
9786,0,8,44,1,1,0,1,1,1,1223.25,0,0,1,0,1,0,0
19556,0,14,44,1,1,0,1,1,1,1396.857142857143,0,0,1,0,1,0,0
10611,0,7,44,1,1,0,1,1,1,1515.857142857143,0,0,1,0,1,0,0
9888,0,13,44,1,1,0,1,1,1,760.6153846153846,0,0,1,0,1,0,0
9158,0,10,60,1,0,0,0,0,0,915.8,0,0,1,0,0,1,0
12302,0,19,60,1,0,0,0,0,0,647.4736842105264,0,0,1,0,0,1,0
9296,0,18,28,1,1,0,0,0,1,516.4444444444445,0,0,1,0,1,0,0
10409,0,13,35,0,0,0,0,0,0,800.6923076923077,0,0,1,0,1,0,0
12231,0,20,35,0,0,0,0,0,0,611.55,0,0,1,0,1,0,0
